security_code,issuer_name,security_id,security_name,status,group,face_value,isin_no,instrument,load_date,source,data_source
532700,Entertainment Network (India) Ltd,ENIL,Entertainment Network (India) Ltd,Active,B,10.0,INE265F01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532701,Cella Space Limited,CELLA,Cella Space Ltd,Active,Z,10.0,INE266H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532702,Gujarat State Petronet Ltd.,GSPL,Gujarat State Petronet Ltd,Suspended,A,10.0,INE246F01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532703,Reliance Capital Ventures Limited,RCAPVL,Reliance Capital Ventures Ltd,Delisted,B,10.0,INE331H01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532704,Reliance Energy Ventures Limited,RENVL,Reliance Energy Ventures Ltd,Delisted,B,10.0,INE329H01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532705,Jagran Prakashan Limited,JAGRAN,Jagran Prakashan Ltd,Active,B,2.0,INE199G01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532706,Inox Leisure Limited,INOXLEISUR,Inox Leisure Ltd,Delisted,A,10.0,INE312H01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532707,Dynemic Products Ltd.,DYNPRO,Dynemic Products Ltd,Active,B,10.0,INE256H01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532708,Gvk Power & Infrastructure Ltd,GVKPIL,Gvk Power & Infrastructure Ltd,Active,T,1.0,INE251H01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532709,Reliance Natural Resources Limited,RNRL,Reliance Natural Resources Ltd,Delisted,XD,5.0,INE328H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532710,Sadbhav Engineering Ltd.,SADBHAV,Sadbhav Engineering Ltd,Active,B,1.0,INE226H01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532711,Sunil Hitech Engineers Limited,SUNILHITEC,Sunil Hitech Engineers Ltd,Delisted,XT,1.0,INE305H01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532712,Reliance Communications Limited,RCOM,Reliance Communications Ltd,Active,T,5.0,INE330H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532713,Sakuma Exports Ltd.,SAKUMA,Sakuma Exports Ltd,Active,T,1.0,INE190H01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532714,Kec International Ltd.,KEC,Kec International Ltd,Active,A,2.0,INE389H01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532715,Gitanjali Gems Ltd.,GITANJALI,Gitanjali Gems Ltd,Suspended,Z,10.0,INE346H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532716,Gillanders Arbuthnot & Co. Ltd.,GILLANDERS,Gillanders Arbuthnot & Company Ltd,Active,B,10.0,INE047B01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532717,Indo Tech Transformers Limited,INDOTECH,Indo Tech Transformers Ltd,Active,T,10.0,INE332H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532718,Pratibha Industries Ltd.,PRATIBHA,Pratibha Industries Ltd,Suspended,Z,2.0,INE308H01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532719,B L Kashyap And Sons Ltd,BLKASHYAP,B. L. Kashyap And Sons Ltd,Active,B,1.0,INE350H01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532720,Mahindra & Mahindra Financial Services Limited,M&MFIN,Mahindra & Mahindra Financial Services Ltd,Active,A,2.0,INE774D01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532721,Visa Chrome Limited,VISACHROME,Visa Chrome Ltd,Active,T,10.0,INE286H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532722,Nitco Ltd.,NITCO,Nitco Ltd,Active,B,10.0,INE858F01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532723,Mpdl Limited,MPDL,Mpdl Ltd,Active,X,10.0,INE493H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532724,Mounteverest Trading & Investment Ltd.,MOUNTEVTR,Mounteverest Trading & Investment Ltd,Delisted,B,10.0,INE492H01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532725,Solar Industries India Limited,SOLARINDS,Solar Industries India Ltd,Active,A,2.0,INE343H01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532726,Gallantt Ispat Limited,GALLANTT,Gallantt Ispat Ltd,Active,B,10.0,INE297H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532727,Adhunik Metaliks Ltd.,ADHUNIK,Adhunik Metaliks Ltd,Delisted,Z,10.0,INE400H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532728,Malu Paper Mills Limited,MALUPAPER,Malu Paper Mills Ltd,Active,B,10.0,INE383H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532729,Uttam Sugar Mills Ltd,UTTAMSUGAR,Uttam Sugar Mills Ltd,Active,B,10.0,INE786F01031,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532730,Stl Global Ltd,SGL,Stl Global Ltd,Active,B,10.0,INE353H01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532731,Rohit Ferro-Tech Ltd.,ROHITFERRO,Rohit Ferro-Tech Ltd,Delisted,B,10.0,INE248H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532732,Kewal Kiran Clothing Ltd.,KKCL,Kewal Kiran Clothing Ltd,Active,B,10.0,INE401H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532733,Sun Tv Network Limited,SUNTV,Sun Tv Network Ltd,Active,A,5.0,INE424H01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532734,Godawari Power And Ispat Ltd.,GPIL,Godawari Power And Ispat Ltd,Active,A,1.0,INE177H01039,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532735,R Systems International Limited,RSYSTEMS,R Systems International Ltd,Active,B,1.0,INE411H01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532736,Powersoft Global Solutions Ltd.,POWERSOF,Powersoft Global Solutions Ltd,Delisted,XT,10.0,INE979C01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532737,Emkay Global Financial Services Ltd,EMKAY,Emkay Global Financial Services Ltd,Active,B,10.0,INE296H01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532738,Twamev Construction And Infrastructure Limited,TICL,Twamev Construction And Infrastructure Ltd,Active,B,1.0,INE388G01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532739,Plethico Pharmaceuticals Ltd.,PLETHICO,Plethico Pharmaceuticals Ltd,Delisted,Z,10.0,INE491H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532740,Lokesh Machines Limited,LOKESHMACH,Lokesh Machines Ltd,Active,T,10.0,INE397H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532741,Kamdhenu Limited,KAMDHENU,Kamdhenu Ltd,Active,T,1.0,INE390H01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532742,Paushak Limited (Formerly Known As Darshak Limited),PAUSHAKLTD,Paushak Ltd,Active,B,5.0,INE111F01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532743,Reliance Petroleum Limited,RPL,Reliance Petroleum Ltd,Delisted,A,10.0,INE475H01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532744,Gtn Textiles Ltd. (Formerly Known As Gtn Industries Ltd.),GTNTEX,Gtn Textiles Ltd,Active,X,10.0,INE302H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532745,Inditrade Capital Limited,INDICAP,Inditrade Capital Ltd,Suspended,Z,10.0,INE347H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532746,Unity Infraprojects Limited,UNITY,Unity Infraprojects Ltd,Suspended,Z,2.0,INE466H01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532747,Kingfisher Airlines Limited,KFA,Kingfisher Airlines Ltd,Delisted,Z,10.0,INE438H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532748,Prime Focus Limited,PFOCUS,Prime Focus Ltd,Active,T,1.0,INE367G01038,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532749,Allcargo Logistics Ltd,ALLCARGO,Allcargo Logistics Ltd,Active,B,2.0,INE418H01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532751,Easun Reyrolle Ltd.,EASUNREYRL,Easun Reyrolle Ltd,Suspended,Z,2.0,INE268C01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532753,Ashim Investment Company Limited,ASHIM,Ashim Investment Company Ltd,Delisted,B,10.0,INE511H01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532754,Gmr Airports Limited,GMRAIRPORT,Gmr Airports Ltd,Active,A,1.0,INE776C01039,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532755,Tech Mahindra Limited,TECHM,Tech Mahindra Ltd,Active,A,5.0,INE669C01036,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532756,Cie Automotive India Limited,CIEINDIA,Cie Automotive India Ltd,Active,A,10.0,INE536H01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532757,Voltamp Transformers Limited,VOLTAMP,Voltamp Transformers Ltd,Active,A,10.0,INE540H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532758,Kew Industries Limited,KEWIND,Kew Industries Ltd,Delisted,Z,10.0,INE700H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532759,Atlantaa Limited,ATLANTAA,Atlantaa Ltd,Active,B,2.0,INE285H01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532760,Deep Energy Resources Limited,DEEPENR,Deep Energy Resources Ltd,Delisted,T,10.0,INE677H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532761,Handson Global Management (Hgm) Limited,HGM,Handson Global Management (Hgm)Ltd,Active,B,10.0,INE596H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532762,Action Construction Equipments Ltd.,ACE,Action Construction Equipment Ltd,Active,A,2.0,INE731H01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532764,Geecee Ventures Limited,GEECEE,Geecee Ventures Ltd,Active,B,10.0,INE916G01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532765,Usher Agro Limited,USHERAGRO,Usher Agro Ltd,Delisted,XT,10.0,INE235G01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532766,Richa Industries Limited,RICHAIND,Richa Industries Ltd,Suspended,Z,10.0,INE516H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532767,Gayatri Projects Limited,GAYAPROJ,Gayatri Projects Ltd,Active,T,2.0,INE336H01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532768,Fiem Industries Limited,FIEMIND,Fiem Industries Ltd,Active,B,10.0,INE737H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532770,Hanung Toys & Textiles Limited,HANUNG,Hanung Toys & Textiles Ltd,Delisted,XT,10.0,INE648H01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532771,Jhs Svendgaard Laboratories Ltd.,JHS,Jhs Svendgaard Laboratories Ltd,Active,B,10.0,INE544H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532772,Dcb Bank Limited,DCBBANK,Dcb Bank Ltd,Active,A,10.0,INE503A01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532773,Global Vectra Helicorp Ltd.,GLOBALVECT,Global Vectra Helicorp Ltd,Active,B,10.0,INE792H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532774,Inspirisys Solutions Limited,INSPIRISYS,Inspirisys Solutions Ltd,Active,T,10.0,INE020G01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532775,Gtl Infrastructure Limited,GTLINFRA,Gtl Infrastructure Ltd,Active,B,10.0,INE221H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532776,Shivam Autotech Limited,SHIVAMAUTO,Shivam Autotech Ltd,Active,T,2.0,INE637H01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532777,Info Edge(India) Ltd.,NAUKRI,Info Edge (India) Ltd,Active,A,2.0,INE663F01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532778,Lanco Infratech Ltd.,LITL,Lanco Infratech Ltd,Delisted,XT,1.0,INE785C01048,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532779,Torrent Power Limited,TORNTPOWER,Torrent Power Ltd,Active,A,10.0,INE813H01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532780,Parsvnath Developers Ltd.,PARSVNATH,Parsvnath Developers Ltd,Active,T,5.0,INE561H01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532781,Blue Bird (India) Limited,BLUEBIRD,Blue Bird (India) Ltd,Delisted,T,10.0,INE697H01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532782,Sutlej Textiles & Industries Limited,SUTLEJTEX,Sutlej Textiles And Industries Ltd,Active,B,1.0,INE645H01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532783,Lt Foods Limited,LTFOODS,Lt Foods Ltd,Active,A,1.0,INE818H01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532784,Sobha Limited,SOBHA,Sobha Ltd,Active,A,10.0,INE671H01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532785,Ruchira Papers Ltd,RUCHIRA,Ruchira Papers Ltd,Active,B,10.0,INE803H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532786,Great Offshore Limited,GTOFFSHORE,Gol Offshore Ltd,Delisted,XT,10.0,INE892H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532787,Ess Dee Aluminium Limited,ESSDEE,Ess Dee Aluminium Ltd,Delisted,Z,10.0,INE825H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532788,Xl Energy Limited,XLENERGY,Xl Energy Ltd,Suspended,Z,10.0,INE183H01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532789,Nissan Copper Limited,NCOPPER,Nissan Copper Ltd,Delisted,Z,10.0,INE846H01039,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532790,Tanla Platforms Limited,TANLA,Tanla Platforms Ltd,Active,A,1.0,INE483C01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532791,Pyramid Saimira Theatre Ltd.,PSTL,Pyramid Saimira Theatre Ltd,Delisted,T,10.0,INE165H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532792,Cairn India Limited,CAIRN,Cairn India Ltd,Delisted,B,10.0,INE910H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532793,Shree Ashtavinayak Cine Vision Ltd,SHREEASHTA,Shree Ashtavinayak Cine Vision Ltd,Delisted,XT,1.0,INE538H01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532794,Zee Media Corporation Limited,ZEEMEDIA,Zee Media Corporation Ltd,Active,B,1.0,INE966H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532795,Siti Networks Limited,SITINET,Siti Networks Ltd,Active,Z,1.0,INE965H01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532796,Lumax Auto Technologies Ltd.,LUMAXTECH,Lumax Auto Technologies Ltd,Active,A,2.0,INE872H01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532797,Autoline Industries Ltd.,AUTOIND,Autoline Industries Ltd,Active,T,10.0,INE718H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532798,Network 18 Media & Investments Limited,NETWORK18,Network 18 Media & Investments Ltd,Active,A,5.0,INE870H01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532799,Hubtown Limited,HUBTOWN,Hubtown Ltd,Active,B,10.0,INE703H01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532800,Tv18 Broadcast Ltd.,TV18BRDCST,Tv18 Broadcast Ltd,Delisted,B,2.0,INE886H01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532801,Cambridge Technology Enterprises Ltd.,CTE,Cambridge Technology Enterprises Ltd,Active,B,10.0,INE627H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532803,Pochiraju   Industries Limited,POCHIRAJU,Pochiraju Industries Ltd,Delisted,Z,10.0,INE332G01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532804,Technocraft Industries (India) Ltd.,TIIL,Technocraft Industries (India) Ltd,Active,B,10.0,INE545H01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532805,Redington Limited,REDINGTON,Redington Ltd,Active,A,2.0,INE891D01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532806,Ai Champdany Industries Limited,AICHAMP,Ai Champdany Industries Ltd,Active,XT,5.0,INE768E01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532807,Cineline India Limited,CINELINE,Cineline India Ltd,Active,B,5.0,INE704H01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532808,Pearl Global Industries Limited,PGIL,Pearl Global Industries Ltd,Active,A,5.0,INE940H01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532809,Firstsource Solutions Ltd.,FSL,Firstsource Solutions Ltd,Active,A,10.0,INE684F01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532810,Power Finance Corporation Ltd,PFC,Power Finance Corporation Ltd,Active,A,10.0,INE134E01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532811,Ahluwalia Contracts (India) Ltd,AHLUCONT,Ahluwalia Contracts (India) Ltd,Active,B,2.0,INE758C01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532812,Transwarranty Finance Limited,TFL,Transwarranty Finance Ltd,Active,B,10.0,INE804H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532813,C & C Constructions Ltd.,CANDC,C & C Constructions Ltd,Suspended,Z,10.0,INE874H01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532814,Indian Bank,INDIANB,Indian Bank,Active,A,10.0,INE562A01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532815,Sms Pharmaceuticals Ltd,SMSPHARMA,Sms Pharmaceuticals Ltd,Active,B,1.0,INE812G01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532816,Broadcast Initiatives Ltd.,BROADCAST,Broadcast Initiatives Ltd,Delisted,Z,10.0,INE698H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532817,Oriental Trimex Limited,ORIENTALTL,Oriental Trimex Ltd,Active,B,10.0,INE998H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532818,Evinix Accessories Limited,EVINIX,Evinix Accessories Ltd,Delisted,T,1.0,INE961H01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532819,Mindtree  Limited,MINDTREE,Mindtree Ltd,Delisted,A,10.0,INE018I01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532820,E-Land Apparel Limited,ELAND,E-Land Apparel Ltd,Active,X,10.0,INE311H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532821,Indus Fila Limited,INDUSFILA,Indus Fila Ltd,Suspended,Z,10.0,INE025I01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532822,Vodafone Idea Limited,IDEA,Vodafone Idea Ltd,Active,A,10.0,INE669E01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532823,Euro Ceremics Ltd,EUROCERA,Euro Ceramics Ltd,Suspended,Z,10.0,INE649H01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532824,Vtx Industries Limited,VTXIND,Vtx Industries Ltd,Delisted,Z,10.0,INE119G01025,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532825,Jagjanani Textiles Limited,JAGJANANI,Jagjanani Textiles Ltd,Active,X,10.0,INE702H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532826,Raj Television Network Ltd,RAJTV,Raj Television Network Ltd,Active,B,5.0,INE952H01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532827,Page Industries Ltd.,PAGEIND,Page Industries Ltd,Active,A,10.0,INE761H01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532828,Amd Industries Ltd,AMDIND,Amd Industries Ltd,Active,B,10.0,INE005I01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532829,Lehar Footwears Limited,LEHAR,Lehar Footwears Ltd,Active,X,10.0,INE976H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532830,Astral Limited,ASTRAL,Astral Ltd,Active,A,1.0,INE006I01046,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532831,Abhishek Corporation Ltd,ABHISHEK,Abhishek Corporation Ltd,Suspended,Z,10.0,INE004I01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532832,Embassy Developments Limited,EMBDL,Embassy Developments Ltd,Active,A,2.0,INE069I01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532833,Sparsh Bpo Services Limited,SPARSHBPO,Sparsh Bpo Services Ltd,Delisted,T,10.0,INE847H01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532834,Camlin Fine Sciences Ltd,CAMLINFINE,Camlin Fine Sciences Ltd,Active,A,1.0,INE052I01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532835,Icra Limited,ICRA,Icra Ltd,Active,B,10.0,INE725G01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532836,Sancia Global Infraprojects Limited,SANCIA,Sancia Global Infraprojects Ltd,Delisted,Z,10.0,INE391H01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532837,Orbit Corporation Limited,ORBITCORP,Orbit Corporation Ltd,Delisted,Z,10.0,INE628H01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532839,Dish Tv India Limited,DISHTV,Dish Tv India Ltd,Active,T,1.0,INE836F01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532840,Advanta Limited,ADVANTA,Advanta Ltd,Delisted,B,2.0,INE517H01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532841,Sahyadri Industries Ltd.,SAHYADRI,Sahyadri Industries Ltd,Active,B,10.0,INE280H01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532842,Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Ltd,Active,B,10.0,INE917H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532843,Fortis Healthcare Ltd,FORTIS,Fortis Healthcare Ltd,Active,A,10.0,INE061F01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532845,Tgb Banquets And Hotels Limited,TGBHOTELS,Tgb Banquets And Hotels Ltd,Active,B,10.0,INE797H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532847,Hilton Metal Forging Limited,HILTON,Hilton Metal Forging Ltd,Active,T,10.0,INE788H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532848,Delta Corp Limited,DELTACORP,Delta Corp Ltd,Active,A,1.0,INE124G01033,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532849,Binani Cement Ltd.,BINANICEM,Binani Cement Ltd,Delisted,B,10.0,INE042H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532850,Mic Electronics Limited,MICEL,Mic Electronics Ltd,Active,B,2.0,INE287C01037,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532851,Insecticides India Ltd.,INSECTICID,Insecticides (India) Ltd,Active,B,10.0,INE070I01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532852,Mcdowell Holdings Limited,MCDHOLDING,Mcdowell Holdings Ltd,Suspended,Z,10.0,INE836H01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532853,Asahi Songwon Colors Ltd.,ASAHISONG,Asahi Songwon Colors Ltd,Active,B,10.0,INE228I01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532854,Nitin Fire Protection Industries Limited,NITINFIRE,Nitin Fire Protection Industries Ltd,Suspended,Z,2.0,INE489H01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532855,Haryana Capfin Ltd.,HARYNACAP,Haryana Capfin Ltd,Active,X,10.0,INE928H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532856,Time Technoplast Limited,TIMETECHNO,Time Technoplast Ltd,Active,A,1.0,INE508G01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532857,Glory Polyfilms Ltd,GLORY,Glory Polyfilms Ltd,Delisted,XT,10.0,INE408H01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532858,Decolight Ceramics Ltd.,DECOLIGHT,Decolight Ceramics Ltd,Delisted,XT,10.0,INE172I01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532859,Hinduja Global Solutions Limited,HGS,Hinduja Global Solutions Ltd,Active,B,10.0,INE170I01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532860,Netflier Finco Limited,NETFLIER,Netflier Finco Ltd,Delisted,B,10.0,INE068I01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532861,Icici Prudential Mutual Fund,IPRUFMP36AG,Icici Prudential Fixed Maturity Plan Series 36 - Eighteen Months Plan A (Growth Option),Delisted,B,10.0,INF346A01042,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532862,Icici Prudential Mutual Fund,IPRUFMP36AD,Icici Prudential Fixed Maturity Plan Series 36 - Eighteen Months Plan A (Dividend Option),Delisted,B,10.0,INF346A01059,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532863,Spice Communications Limited,SPICETELE,Spice Communications Ltd,Delisted,A,10.0,INE684H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532864,Nelcast Limited,NELCAST,Nelcast Ltd,Active,B,2.0,INE189I01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532865,Meghmani Organics Ltd.,MEGH,Meghmani Organics Ltd,Delisted,A,1.0,INE974H01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532866,Quintegra Solutions Limited,QUINTEGRA,Quintegra Solutions Ltd,Suspended,T,10.0,INE033B01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532867,V2 Retail Limited,V2RETAIL,V2 Retail Ltd,Active,B,1.0,INE945H01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532868,Dlf Limited,DLF,Dlf Ltd,Active,A,2.0,INE271C01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532869,Tarmat Limited,TARMAT,Tarmat Ltd,Active,B,10.0,INE924H01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532870,Ankit Metal  & Power Limited,ANKITMETAL,Ankit Metal & Power Ltd,Active,Z,10.0,INE106I01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532871,Celestial Biolabs Limited,CELESTIAL,Celestial Biolabs Ltd,Delisted,Z,10.0,INE221I01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532872,Sun Pharma Advanced Research Company Ltd.,SPARC,Sun Pharma Advanced Research Company Ltd,Active,B,1.0,INE232I01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532873,Housing Development & Infrastructure  Ltd,HDIL,Housing Development And Infrastructure Ltd,Active,Z,10.0,INE191I01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532874,Suryachakra Power Corporation Ltd.,SURYACHAKRA,Suryachakra Power Corporation Ltd,Suspended,Z,10.0,INE274I01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
532875,Allied Digital Services Limited,ADSL,Allied Digital Services Ltd,Active,B,5.0,INE102I01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
